town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,lat,lon,postal,dist_to_cbd,dist_to_mrt,storey_avg
BISHAN,5 ROOM,442,SIN MING AVE,07 TO 09,120.0,Improved,1990,824,600000.0,442 SIN MING AVE,1.3592357565259,103.832368846087,570442,8.64270213664265,0.5128061145473299,8.0
BISHAN,EXECUTIVE,119,BISHAN ST 12,10 TO 12,143.0,Maisonette,1987,791,930000.0,119 BISHAN ST 12,1.34734957400825,103.850535153606,570119,7.05608597311434,0.46622233540091335,11.0
BISHAN,EXECUTIVE,128,BISHAN ST 12,22 TO 24,150.0,Maisonette,1987,787,1080000.0,128 BISHAN ST 12,1.34608831988483,103.850466820468,570128,6.915979427436985,0.5985304304847817,23.0
BUKIT BATOK,3 ROOM,227,BT BATOK CTRL,04 TO 06,67.0,New Generation,1985,765,272000.0,227 BT BATOK CTRL,1.34838399787614,103.753520312233,650227,13.04024935495693,0.4453981904549115,5.0
BUKIT BATOK,3 ROOM,280,BT BATOK EAST AVE 3,04 TO 06,64.0,Simplified,1988,801,270000.0,280 BT BATOK EAST AVE 3,1.34770147739311,103.757044584552,650280,12.67219682148808,0.8443696649634942,5.0
BUKIT BATOK,3 ROOM,245,BT BATOK EAST AVE 5,01 TO 03,67.0,New Generation,1985,766,250000.0,245 BT BATOK EAST AVE 5,1.3496481268301,103.757332776738,650245,12.76835340693274,0.8659974006664993,2.0
BUKIT BATOK,3 ROOM,250,BT BATOK EAST AVE 5,07 TO 09,73.0,Model A,1985,766,273000.0,250 BT BATOK EAST AVE 5,1.35105549277865,103.757080302123,650250,12.881453829099561,0.8649501057222294,8.0
BUKIT BATOK,3 ROOM,241,BT BATOK EAST AVE 5,07 TO 09,69.0,New Generation,1985,770,268000.0,241 BT BATOK EAST AVE 5,1.3508952364452,103.75454446951,650241,13.102031091847861,0.5907747493657333,8.0
BUKIT BATOK,3 ROOM,215,BT BATOK ST 21,07 TO 09,67.0,New Generation,1984,761,265000.0,215 BT BATOK ST 21,1.34677496983575,103.753335935038,650215,12.959990238920675,0.48853054192840883,8.0
BUKIT BATOK,3 ROOM,212,BT BATOK ST 21,10 TO 12,69.0,New Generation,1985,770,278000.0,212 BT BATOK ST 21,1.34719281119437,103.752217334445,650212,13.089787704228968,0.35879987446998024,11.0
BUKIT BATOK,3 ROOM,205,BT BATOK ST 21,04 TO 06,73.0,Model A,1985,764,280000.0,205 BT BATOK ST 21,1.34712172862216,103.750057276189,650205,13.28869548482255,0.2195266706328301,5.0
BUKIT BATOK,3 ROOM,361,BT BATOK ST 31,01 TO 03,68.0,New Generation,1987,787,270000.0,361 BT BATOK ST 31,1.3607337219879,103.750944064843,650361,14.06935775622763,0.2540550823416798,2.0
BUKIT BATOK,3 ROOM,363,BT BATOK ST 31,07 TO 09,68.0,New Generation,1987,795,268000.0,363 BT BATOK ST 31,1.36101444441179,103.74944732312,650363,14.220712785672633,0.37317479891352595,8.0
BUKIT BATOK,3 ROOM,318,BT BATOK ST 32,10 TO 12,68.0,New Generation,1986,778,258000.0,318 BT BATOK ST 32,1.36094593781145,103.747282390377,650318,14.40890619003712,0.5644113206449165,11.0
BUKIT BATOK,3 ROOM,528,BT BATOK ST 51,01 TO 03,60.0,Improved,1987,793,250000.0,528 BT BATOK ST 51,1.35665146828264,103.751091825657,650528,13.785132389762802,0.23139574338413854,2.0
BUKIT BATOK,3 ROOM,533,BT BATOK ST 51,01 TO 03,60.0,Improved,1988,800,250000.0,533 BT BATOK ST 51,1.35587908699049,103.749799126312,650533,13.851945904916798,0.37595659330172626,2.0
BUKIT BATOK,3 ROOM,537,BT BATOK ST 52,04 TO 06,73.0,Model A,1987,790,270000.0,537 BT BATOK ST 52,1.35511516448647,103.750877888291,650537,13.704989550688474,0.40181455632944874,5.0
BUKIT BATOK,3 ROOM,507,BT BATOK ST 52,01 TO 03,60.0,Improved,1987,790,225000.0,507 BT BATOK ST 52,1.3522210432368,103.753979892768,650507,13.237756331974317,0.6051848391619444,2.0
BUKIT BATOK,3 ROOM,109,BT BATOK WEST AVE 6,04 TO 06,59.0,Improved,1985,762,263000.0,109 BT BATOK WEST AVE 6,1.34700376747987,103.746170410388,650109,13.65053477389206,0.4399037531688982,5.0
BUKIT BATOK,3 ROOM,109,BT BATOK WEST AVE 6,07 TO 09,59.0,Improved,1985,762,260000.0,109 BT BATOK WEST AVE 6,1.34700376747987,103.746170410388,650109,13.65053477389206,0.4399037531688982,8.0
BUKIT BATOK,3 ROOM,167,BT BATOK WEST AVE 8,04 TO 06,74.0,Model A,1984,762,255000.0,167 BT BATOK WEST AVE 8,1.34693272783596,103.742257105901,650167,14.021519030483661,0.8455007589157023,5.0
BUKIT BATOK,4 ROOM,105,BT BATOK CTRL,01 TO 03,104.0,Model A,1985,765,395000.0,105 BT BATOK CTRL,1.3485726542005,103.747156223784,650105,13.647758279816312,0.27283402916274513,2.0
BUKIT BATOK,4 ROOM,622,BT BATOK CTRL,22 TO 24,90.0,Model A,2003,988,588000.0,622 BT BATOK CTRL,1.35071643799739,103.748496406191,650622,13.649632737603971,0.22170111033777593,23.0
BUKIT BATOK,4 ROOM,106,BT BATOK CTRL,04 TO 06,104.0,Model A,1985,764,355018.0,106 BT BATOK CTRL,1.3482223088624,103.74718849849,650106,13.62421838315755,0.2793634498180441,5.0
BUKIT BATOK,4 ROOM,625,BT BATOK CTRL,01 TO 03,103.0,Model A,1997,911,475000.0,625 BT BATOK CTRL,1.35138112759435,103.748585289075,650625,13.681738709967608,0.2828650414272542,2.0
BUKIT BATOK,4 ROOM,625,BT BATOK CTRL,04 TO 06,103.0,Model A,1997,911,495000.0,625 BT BATOK CTRL,1.35138112759435,103.748585289075,650625,13.681738709967608,0.2828650414272542,5.0
BUKIT BATOK,4 ROOM,268,BT BATOK EAST AVE 4,04 TO 06,84.0,Simplified,1985,770,310000.0,268 BT BATOK EAST AVE 4,1.34926274020427,103.759190085587,650268,12.574818210406741,1.0700699330126093,5.0
BUKIT BATOK,4 ROOM,267,BT BATOK EAST AVE 4,01 TO 03,89.0,Simplified,1987,786,350000.0,267 BT BATOK EAST AVE 4,1.34880956575502,103.759892612835,650267,12.481963808348675,1.1481353286746512,2.0
BUKIT BATOK,4 ROOM,244,BT BATOK EAST AVE 5,07 TO 09,93.0,New Generation,1985,771,339000.0,244 BT BATOK EAST AVE 5,1.34918269764742,103.757239164878,650244,12.747345015745031,0.8530555828447328,8.0
BUKIT BATOK,4 ROOM,241,BT BATOK EAST AVE 5,01 TO 03,96.0,New Generation,1985,770,325000.0,241 BT BATOK EAST AVE 5,1.3508952364452,103.75454446951,650241,13.102031091847861,0.5907747493657333,2.0
BUKIT BATOK,4 ROOM,244,BT BATOK EAST AVE 5,04 TO 06,99.0,New Generation,1985,771,345000.0,244 BT BATOK EAST AVE 5,1.34918269764742,103.757239164878,650244,12.747345015745031,0.8530555828447328,5.0
BUKIT BATOK,4 ROOM,236,BT BATOK EAST AVE 5,04 TO 06,98.0,New Generation,1985,767,370000.0,236 BT BATOK EAST AVE 5,1.34933642345807,103.755963537392,650236,12.87381872360697,0.7118856830042178,5.0
BUKIT BATOK,4 ROOM,210,BT BATOK ST 21,07 TO 09,104.0,Model A,1985,768,413000.0,210 BT BATOK ST 21,1.34548008232168,103.74995609585,650210,13.202655572945487,0.39755254732174267,8.0
BUKIT BATOK,4 ROOM,210,BT BATOK ST 21,10 TO 12,116.0,Model A,1985,767,413000.0,210 BT BATOK ST 21,1.34548008232168,103.74995609585,650210,13.202655572945487,0.39755254732174267,11.0
BUKIT BATOK,4 ROOM,211,BT BATOK ST 21,01 TO 03,104.0,Model A,1985,765,360000.0,211 BT BATOK ST 21,1.34600090748097,103.750367726623,650211,13.193769954095371,0.3488313559504392,2.0
BUKIT BATOK,4 ROOM,288E,BT BATOK ST 25,04 TO 06,103.0,Model A,1998,924,395000.0,288E BT BATOK ST 25,1.34551240744243,103.758897488955,654288,12.365555177001303,1.1087013949452937,5.0
BUKIT BATOK,4 ROOM,363,BT BATOK ST 31,04 TO 06,94.0,New Generation,1987,795,335000.0,363 BT BATOK ST 31,1.36101444441179,103.74944732312,650363,14.220712785672633,0.37317479891352595,5.0
BUKIT BATOK,4 ROOM,374,BT BATOK ST 31,01 TO 03,88.0,Simplified,1988,800,328888.0,374 BT BATOK ST 31,1.35798291106742,103.750736425731,650374,13.904336885472203,0.13648256341074397,2.0
BUKIT BATOK,4 ROOM,333,BT BATOK ST 32,04 TO 06,84.0,Simplified,1987,797,300000.0,333 BT BATOK ST 32,1.36418205578453,103.747797285557,650333,14.580414450990023,0.7620716403533524,5.0
BUKIT BATOK,4 ROOM,325,BT BATOK ST 33,01 TO 03,84.0,Simplified,1986,785,306500.0,325 BT BATOK ST 33,1.36260161093367,103.747424940339,650325,14.506478166762646,0.6575674511477432,2.0
BUKIT BATOK,4 ROOM,321,BT BATOK ST 33,04 TO 06,98.0,New Generation,1986,777,330000.0,321 BT BATOK ST 33,1.36131699323376,103.747741215309,650321,14.392566715534674,0.5414404928207868,5.0
BUKIT BATOK,4 ROOM,325,BT BATOK ST 33,13 TO 15,103.0,Model A,1986,784,398000.0,325 BT BATOK ST 33,1.36260161093367,103.747424940339,650325,14.506478166762646,0.6575674511477432,14.0
BUKIT BATOK,4 ROOM,348,BT BATOK ST 34,01 TO 03,84.0,Simplified,1987,788,303000.0,348 BT BATOK ST 34,1.36213530305616,103.750617374428,650348,14.193212307359097,0.41296541216293897,2.0
BUKIT BATOK,4 ROOM,337,BT BATOK ST 34,04 TO 06,104.0,Model A,1986,784,328000.0,337 BT BATOK ST 34,1.36348296381773,103.749393361059,650337,14.392613824182144,0.6036898938807013,5.0
BUKIT BATOK,4 ROOM,337,BT BATOK ST 34,04 TO 06,104.0,Model A,1986,783,300000.0,337 BT BATOK ST 34,1.36348296381773,103.749393361059,650337,14.392613824182144,0.6036898938807013,5.0
BUKIT BATOK,4 ROOM,339,BT BATOK ST 34,10 TO 12,103.0,Model A,1987,794,360000.0,339 BT BATOK ST 34,1.36319798587253,103.75080463345,650339,14.249583664303698,0.521635915112432,11.0
BUKIT BATOK,4 ROOM,337,BT BATOK ST 34,07 TO 09,84.0,Simplified,1986,783,315000.0,337 BT BATOK ST 34,1.36348296381773,103.749393361059,650337,14.392613824182144,0.6036898938807013,8.0
BUKIT BATOK,4 ROOM,345,BT BATOK ST 34,01 TO 03,103.0,Model A,1987,788,345000.0,345 BT BATOK ST 34,1.36284881503816,103.750843242288,650345,14.22221472857966,0.4827913720469568,2.0
BUKIT BATOK,4 ROOM,337,BT BATOK ST 34,04 TO 06,84.0,Simplified,1986,783,313000.0,337 BT BATOK ST 34,1.36348296381773,103.749393361059,650337,14.392613824182144,0.6036898938807013,5.0
BUKIT BATOK,4 ROOM,532,BT BATOK ST 51,10 TO 12,83.0,Simplified,1986,786,330000.0,532 BT BATOK ST 51,1.35625515528677,103.749711847322,650532,13.884055330564648,0.34938694614117366,11.0
BUKIT BATOK,4 ROOM,511,BT BATOK ST 52,04 TO 06,84.0,Simplified,1986,784,310000.0,511 BT BATOK ST 52,1.35272298040763,103.753796440794,650511,13.286530113676486,0.623961074950839,5.0
BUKIT BATOK,4 ROOM,537,BT BATOK ST 52,01 TO 03,103.0,Model A,1987,790,330000.0,537 BT BATOK ST 52,1.35511516448647,103.750877888291,650537,13.704989550688474,0.40181455632944874,2.0
BUKIT BATOK,4 ROOM,384,BT BATOK WEST AVE 5,16 TO 18,90.0,Model A,2005,1002,425000.0,384 BT BATOK WEST AVE 5,1.36293263679642,103.752194207305,650384,14.110165714316642,0.4825653853732323,17.0
BUKIT BATOK,4 ROOM,383,BT BATOK WEST AVE 5,10 TO 12,90.0,Model A,2005,1003,410000.0,383 BT BATOK WEST AVE 5,1.36232315228541,103.752217152725,650383,14.066056024777106,0.4154178494349894,11.0
BUKIT BATOK,4 ROOM,187,BT BATOK WEST AVE 6,01 TO 03,105.0,Model A,1989,811,375000.0,187 BT BATOK WEST AVE 6,1.34651344118157,103.744614358938,650187,13.771554919240476,0.6177727466101627,2.0
BUKIT BATOK,4 ROOM,168,BT BATOK WEST AVE 8,04 TO 06,103.0,Model A,1984,761,355000.0,168 BT BATOK WEST AVE 8,1.34717025311255,103.741298523595,650168,14.127046494933563,0.9422083393240646,5.0
BUKIT BATOK,5 ROOM,286,BT BATOK EAST AVE 3,13 TO 15,130.0,Improved,1995,894,615000.0,286 BT BATOK EAST AVE 3,1.34674707293093,103.758438601357,650286,12.484380013374855,1.0184901587935207,14.0
BUKIT BATOK,5 ROOM,243,BT BATOK EAST AVE 5,04 TO 06,123.0,Improved,1985,766,440000.0,243 BT BATOK EAST AVE 5,1.34962013436358,103.75643213653,650243,12.848794424047568,0.7659597796799722,5.0
BUKIT BATOK,5 ROOM,201,BT BATOK ST 21,22 TO 24,133.0,Model A,1985,768,590000.0,201 BT BATOK ST 21,1.34586253909028,103.747905760698,650201,13.419836785819331,0.3980756538515385,23.0
BUKIT BATOK,5 ROOM,290F,BT BATOK ST 24,01 TO 03,122.0,Improved,1997,917,440000.0,290F BT BATOK ST 24,1.34351644124186,103.757696498682,655290,12.356448905683058,1.0923211158850306,2.0
BUKIT BATOK,5 ROOM,290G,BT BATOK ST 24,10 TO 12,121.0,Improved,1998,918,525000.0,290G BT BATOK ST 24,1.34337777770123,103.757174736965,656290,12.397204281421613,1.0539694527118628,11.0
BUKIT BATOK,5 ROOM,289B,BT BATOK ST 25,10 TO 12,122.0,Improved,1997,917,540000.0,289B BT BATOK ST 25,1.34386687489721,103.760535012499,651289,12.112748597365739,1.3478749516016493,11.0
BUKIT BATOK,5 ROOM,288G,BT BATOK ST 25,10 TO 12,120.0,Improved,1997,916,525000.0,288G BT BATOK ST 25,1.34501348095763,103.759596771839,656288,12.270104710928697,1.201270189297551,11.0
BUKIT BATOK,5 ROOM,374,BT BATOK ST 31,04 TO 06,128.0,Improved,1988,801,440000.0,374 BT BATOK ST 31,1.35798291106742,103.750736425731,650374,13.904336885472203,0.13648256341074397,5.0
BUKIT BATOK,5 ROOM,325,BT BATOK ST 33,04 TO 06,122.0,Improved,1986,785,388000.0,325 BT BATOK ST 33,1.36260161093367,103.747424940339,650325,14.506478166762646,0.6575674511477432,5.0
BUKIT BATOK,5 ROOM,331,BT BATOK ST 33,04 TO 06,122.0,Improved,1986,784,413000.0,331 BT BATOK ST 33,1.36361186600798,103.747645306633,650331,14.555080714438366,0.7221602252654529,5.0
BUKIT BATOK,5 ROOM,348,BT BATOK ST 34,10 TO 12,122.0,Improved,1987,788,455000.0,348 BT BATOK ST 34,1.36213530305616,103.750617374428,650348,14.193212307359097,0.41296541216293897,11.0
BUKIT BATOK,5 ROOM,426,BT BATOK WEST AVE 2,01 TO 03,127.0,Improved,1987,790,415000.0,426 BT BATOK WEST AVE 2,1.36167974405645,103.744897400512,650426,14.670882198781152,0.8388201740351491,2.0
BUKIT BATOK,5 ROOM,386,BT BATOK WEST AVE 5,16 TO 18,118.0,Improved,2004,1001,580000.0,386 BT BATOK WEST AVE 5,1.36393942184816,103.752556035691,650386,14.148867091071109,0.5985021461485247,17.0
BUKIT BATOK,5 ROOM,389,BT BATOK WEST AVE 5,07 TO 09,118.0,Improved,2005,1003,530000.0,389 BT BATOK WEST AVE 5,1.36534587041751,103.752142144334,650389,14.283305847369878,0.7498349171846301,8.0
BUKIT BATOK,5 ROOM,394,BT BATOK WEST AVE 5,04 TO 06,118.0,Improved,2004,998,515000.0,394 BT BATOK WEST AVE 5,1.36642311199961,103.752688625262,650394,14.312876972585682,0.8743152810248352,5.0
BUKIT BATOK,5 ROOM,192,BT BATOK WEST AVE 6,10 TO 12,118.0,Improved,1997,910,540000.0,192 BT BATOK WEST AVE 6,1.34559235229949,103.744789363152,650192,13.703217396814155,0.6546031922256653,11.0
BUKIT BATOK,EXECUTIVE,628,BT BATOK CTRL,13 TO 15,140.0,Apartment,1997,915,729000.0,628 BT BATOK CTRL,1.35146739480931,103.749837547956,650628,13.570856969682351,0.27223836223268844,14.0
BUKIT BATOK,EXECUTIVE,125,BT BATOK CTRL,07 TO 09,146.0,Apartment,1985,768,663000.0,125 BT BATOK CTRL,1.35153484935942,103.747158496291,650125,13.823932628288892,0.385995970439324,8.0
BUKIT BATOK,EXECUTIVE,290C,BT BATOK EAST AVE 3,04 TO 06,141.0,Apartment,1997,917,580000.0,290C BT BATOK EAST AVE 3,1.34409580185561,103.757275306688,650290,12.430557318524118,1.017756712946939,5.0
BUKIT BATOK,EXECUTIVE,366,BT BATOK ST 31,13 TO 15,146.0,Maisonette,1986,776,600000.0,366 BT BATOK ST 31,1.36036478752608,103.748916692721,650366,14.22451928180463,0.3742857961872134,14.0
BUKIT BATOK,EXECUTIVE,354,BT BATOK ST 31,01 TO 03,147.0,Maisonette,1987,790,530000.0,354 BT BATOK ST 31,1.36138748741687,103.749729241965,650354,14.22081735771549,0.3844464741444044,2.0
BUKIT BATOK,EXECUTIVE,344,BT BATOK ST 34,01 TO 03,147.0,Maisonette,1986,782,520000.0,344 BT BATOK ST 34,1.36258176240237,103.749872806023,650344,14.289044289475354,0.49025883138771925,2.0
BUKIT BATOK,EXECUTIVE,353,BT BATOK ST 34,01 TO 03,148.0,Maisonette,1986,777,580000.0,353 BT BATOK ST 34,1.36174956356313,103.749798704078,650353,14.239114606626373,0.41327316525764796,2.0
BUKIT BATOK,EXECUTIVE,526,BT BATOK ST 51,07 TO 09,146.0,Maisonette,1986,782,618000.0,526 BT BATOK ST 51,1.3571882058688,103.751123943023,650526,13.81735623461115,0.17477854451043653,8.0
BUKIT BATOK,EXECUTIVE,542,BT BATOK ST 52,01 TO 03,146.0,Maisonette,1986,786,490000.0,542 BT BATOK ST 52,1.35392240044779,103.751141377559,650542,13.604758290975912,0.5263898549655516,2.0
BUKIT BATOK,EXECUTIVE,542,BT BATOK ST 52,04 TO 06,146.0,Maisonette,1986,785,578000.0,542 BT BATOK ST 52,1.35392240044779,103.751141377559,650542,13.604758290975912,0.5263898549655516,5.0
BUKIT BATOK,EXECUTIVE,542,BT BATOK ST 52,04 TO 06,147.0,Maisonette,1986,785,490000.0,542 BT BATOK ST 52,1.35392240044779,103.751141377559,650542,13.604758290975912,0.5263898549655516,5.0
BUKIT BATOK,EXECUTIVE,404,BT BATOK WEST AVE 7,07 TO 09,148.0,Apartment,1993,861,550000.0,404 BT BATOK WEST AVE 7,1.36551707909265,103.745143912983,650404,14.904649132930915,1.065636061637123,8.0
BUKIT MERAH,1 ROOM,7,TELOK BLANGAH CRES,07 TO 09,31.0,Improved,1975,645,168000.0,7 TELOK BLANGAH CRES,1.27836137310785,103.819384010497,090007,3.622971607449016,1.2146091763494764,8.0
BUKIT MERAH,1 ROOM,7,TELOK BLANGAH CRES,10 TO 12,31.0,Improved,1975,644,205000.0,7 TELOK BLANGAH CRES,1.27836137310785,103.819384010497,090007,3.622971607449016,1.2146091763494764,11.0
BUKIT MERAH,2 ROOM,10,JLN BT HO SWEE,01 TO 03,34.0,Standard,1971,600,205000.0,10 JLN BT HO SWEE,1.28745837020188,103.832675765986,161010,2.1297105692375076,0.6465319756632031,2.0
BUKIT MERAH,2 ROOM,127A,KIM TIAN RD,07 TO 09,47.0,Model A,2013,1099,390000.0,127A KIM TIAN RD,1.28196243466081,103.829559141133,161127,2.4485974358327134,0.5499641572534034,8.0
BUKIT MERAH,2 ROOM,48,LOWER DELTA RD,10 TO 12,43.0,Standard,1970,584,180000.0,48 LOWER DELTA RD,1.28944268125333,103.826201445621,160048,2.87910155149557,0.3718941232795098,11.0
BUKIT MERAH,2 ROOM,45,TELOK BLANGAH DR,01 TO 03,45.0,Improved,1976,655,194000.0,45 TELOK BLANGAH DR,1.27175707090153,103.809560438327,100045,4.853888218676008,0.11894202581004726,2.0
BUKIT MERAH,2 ROOM,45,TELOK BLANGAH DR,04 TO 06,45.0,Improved,1976,654,206000.0,45 TELOK BLANGAH DR,1.27175707090153,103.809560438327,100045,4.853888218676008,0.11894202581004726,5.0
BUKIT MERAH,3 ROOM,40,BEO CRES,01 TO 03,59.0,Standard,1971,595,250000.0,40 BEO CRES,1.2890578915448,103.827513018252,160040,2.7275395001387093,0.32347404644015787,2.0
BUKIT MERAH,3 ROOM,10A,BOON TIONG RD,37 TO 39,62.0,Model A,2016,1135,685000.0,10A BOON TIONG RD,1.28635847107695,103.82962615571,160010,2.446966762838284,0.29262746115210947,38.0
BUKIT MERAH,3 ROOM,116,BT MERAH VIEW,01 TO 03,59.0,Improved,1974,632,225000.0,116 BT MERAH VIEW,1.28513427067055,103.821532226321,151116,3.334252841471476,0.6190489109963341,2.0
BUKIT MERAH,3 ROOM,105,BT PURMEI RD,13 TO 15,69.0,New Generation,1983,739,370500.0,105 BT PURMEI RD,1.27248301325334,103.824703021719,090105,3.238175572469314,0.8640475703025626,14.0
BUKIT MERAH,3 ROOM,13,CANTONMENT CL,25 TO 27,60.0,Model A,2003,979,550000.0,13 CANTONMENT CL,1.27469944029956,103.840485373883,080013,1.5956057924571445,0.5707703362288198,26.0
BUKIT MERAH,3 ROOM,55,HAVELOCK RD,28 TO 30,69.0,Model A,2013,1102,635000.0,55 HAVELOCK RD,1.29006686277944,103.829245853053,161055,2.567200258316728,0.4977838829369771,29.0
BUKIT MERAH,3 ROOM,136,JLN BT MERAH,01 TO 03,59.0,Improved,1975,649,240000.0,136 JLN BT MERAH,1.27828763907526,103.827537246771,160136,2.7359943018180553,0.8812458084436298,2.0
BUKIT MERAH,3 ROOM,132,JLN BT MERAH,01 TO 03,59.0,Improved,1975,646,243000.0,132 JLN BT MERAH,1.27873808127932,103.828304288385,160132,2.6417101897480486,0.8417275568193284,2.0
BUKIT MERAH,3 ROOM,108,JLN BT MERAH,01 TO 03,74.0,Model A,1984,756,380000.0,108 JLN BT MERAH,1.27922008833835,103.825441382185,160108,2.943230065268677,0.7946221246010802,2.0
BUKIT MERAH,3 ROOM,138,JLN BT MERAH,01 TO 03,59.0,Improved,1983,745,272000.0,138 JLN BT MERAH,1.27842357024921,103.826237590943,160138,2.8736124439635615,0.868231919958494,2.0
BUKIT MERAH,3 ROOM,138,JLN BT MERAH,04 TO 06,59.0,Improved,1983,745,255000.0,138 JLN BT MERAH,1.27842357024921,103.826237590943,160138,2.8736124439635615,0.868231919958494,5.0
BUKIT MERAH,3 ROOM,2,JLN BT MERAH,13 TO 15,63.0,Improved,1975,647,290000.0,2 JLN BT MERAH,1.2866292132996,103.80686187976,150002,4.971554761192325,0.8851551599486599,14.0
BUKIT MERAH,3 ROOM,26D,JLN MEMBINA,19 TO 21,60.0,Model A,2009,1051,550000.0,26D JLN MEMBINA,1.28209883987158,103.825202810934,167026,2.9302334476474026,0.4972731239658049,20.0
BUKIT MERAH,3 ROOM,26D,JLN MEMBINA,25 TO 27,60.0,Model A,2009,1050,540000.0,26D JLN MEMBINA,1.28209883987158,103.825202810934,167026,2.9302334476474026,0.4972731239658049,26.0
BUKIT MERAH,3 ROOM,50,MOH GUAN TER,01 TO 03,75.0,Standard,1973,619,723000.0,50 MOH GUAN TER,1.28407984956888,103.830525506982,161050,2.3317573652863834,0.45715182234404167,2.0
BUKIT MERAH,3 ROOM,12,TAMAN HO SWEE,01 TO 03,54.0,Standard,1970,582,230000.0,12 TAMAN HO SWEE,1.28780753147299,103.832780576669,162012,2.125857255192806,0.6672814305885858,2.0
BUKIT MERAH,3 ROOM,14,TAMAN HO SWEE,07 TO 09,54.0,Standard,1970,582,260000.0,14 TAMAN HO SWEE,1.28790461781044,103.83219770269,161014,2.1914937791555325,0.6084072816552748,8.0
BUKIT MERAH,3 ROOM,1,TELOK BLANGAH CRES,10 TO 12,66.0,Improved,1983,742,270000.0,1 TELOK BLANGAH CRES,1.27945660077329,103.817897561986,090001,3.768019746197926,1.1390146616219532,11.0
BUKIT MERAH,3 ROOM,20,TELOK BLANGAH CRES,04 TO 06,65.0,Improved,1975,644,262888.0,20 TELOK BLANGAH CRES,1.27691594809877,103.821818722889,090020,3.389741001035675,1.1815695740203143,5.0
BUKIT MERAH,3 ROOM,44,TELOK BLANGAH DR,07 TO 09,65.0,Improved,1976,655,290000.0,44 TELOK BLANGAH DR,1.27140883340015,103.810887524155,100044,4.723602369046609,0.14753183907910775,8.0
BUKIT MERAH,3 ROOM,55,TELOK BLANGAH DR,07 TO 09,73.0,New Generation,1978,678,368000.0,55 TELOK BLANGAH DR,1.27396036035569,103.812149525435,100055,4.511945519366285,0.44875215261665574,8.0
BUKIT MERAH,3 ROOM,63,TELOK BLANGAH HTS,07 TO 09,73.0,New Generation,1976,663,330000.0,63 TELOK BLANGAH HTS,1.27483128151468,103.810941362052,100063,4.620178930072787,0.47703962282906115,8.0
BUKIT MERAH,3 ROOM,30,TELOK BLANGAH RISE,07 TO 09,59.0,Improved,1976,659,253000.0,30 TELOK BLANGAH RISE,1.27298528304053,103.820252009798,090030,3.679664884158175,0.8564935634398444,8.0
BUKIT MERAH,3 ROOM,80C,TELOK BLANGAH ST 31,13 TO 15,68.0,Premium Apartment,2013,1106,580000.0,80C TELOK BLANGAH ST 31,1.27349435644809,103.807229362471,103080,5.0556296268469145,0.4187399357819333,14.0
BUKIT MERAH,3 ROOM,33,TELOK BLANGAH WAY,07 TO 09,59.0,Improved,1976,657,243800.0,33 TELOK BLANGAH WAY,1.27436196353296,103.822184004574,090033,3.4272099248750303,1.0003495245561487,8.0
BUKIT MERAH,4 ROOM,10A,BOON TIONG RD,28 TO 30,92.0,Model A,2016,1134,975000.0,10A BOON TIONG RD,1.28635847107695,103.82962615571,160010,2.446966762838284,0.29262746115210947,29.0
BUKIT MERAH,4 ROOM,9B,BOON TIONG RD,34 TO 36,92.0,Model A,2016,1134,950000.0,9B BOON TIONG RD,1.28681417822795,103.828928312802,163009,2.5300624527174578,0.22527624947806338,35.0
BUKIT MERAH,4 ROOM,114,BT PURMEI RD,10 TO 12,103.0,Model A,1985,765,508000.0,114 BT PURMEI RD,1.27507181850164,103.825887190072,090114,3.0117730980778075,1.1805735498738354,11.0
BUKIT MERAH,4 ROOM,113,BT PURMEI RD,01 TO 03,103.0,Model A,1984,760,528000.0,113 BT PURMEI RD,1.27477013494182,103.826932277494,090113,2.91370292293793,1.203615350167198,2.0
BUKIT MERAH,4 ROOM,113,BT PURMEI RD,10 TO 12,106.0,Model A,1984,760,537000.0,113 BT PURMEI RD,1.27477013494182,103.826932277494,090113,2.91370292293793,1.203615350167198,11.0
BUKIT MERAH,4 ROOM,8,CANTONMENT CL,04 TO 06,90.0,Model A,2002,978,820000.0,8 CANTONMENT CL,1.275801012778,103.839032638772,081008,1.6528487029822956,0.44121332832603555,5.0
BUKIT MERAH,4 ROOM,4,DELTA AVE,07 TO 09,91.0,New Generation,1985,770,636000.0,4 DELTA AVE,1.29182862424357,103.826545813025,161004,2.9108019193365506,0.6284990864431282,8.0
BUKIT MERAH,4 ROOM,52,HAVELOCK RD,07 TO 09,89.0,Model A,2013,1102,778000.0,52 HAVELOCK RD,1.28951776036854,103.828467082634,161052,2.635594223639381,0.40395888264005364,8.0
BUKIT MERAH,4 ROOM,102,HENDERSON CRES,01 TO 03,80.0,Standard,1970,589,365000.0,102 HENDERSON CRES,1.290366187147,103.82157708445,150102,3.4032563111120475,0.5437359886084235,2.0
BUKIT MERAH,4 ROOM,135,JLN BT MERAH,07 TO 09,107.0,Model A,1997,906,553000.0,135 JLN BT MERAH,1.27860068677354,103.82708537661,160135,2.7773334972154933,0.8444569964251394,8.0
BUKIT MERAH,4 ROOM,14,JLN BT MERAH,10 TO 12,100.0,Model A,1996,904,645000.0,14 JLN BT MERAH,1.28786130507779,103.807648167533,150014,4.894732896617369,0.7640706482278351,11.0
